,filename,true_label,pred_label,correct?
140,9694.jpg,carya_glabra,carya_glabra,True
141,15221.jpg,amelanchier_canadensis,amelanchier_canadensis,True
142,15819.jpg,ficus_carica,ficus_carica,True
143,8839.jpg,prunus_sargentii,prunus_sargentii,True
144,18193.jpg,magnolia_soulangiana,magnolia_soulangiana,True
145,17801.jpg,picea_pungens,picea_pungens,True
146,16718.jpg,catalpa_bignonioides,catalpa_bignonioides,True
147,7468.jpg,quercus_robur,quercus_robur,True
148,13322.jpg,corylus_colurna,corylus_colurna,True
149,17833.jpg,acer_pseudoplatanus,acer_pseudoplatanus,True
150,9433.jpg,cedrus_deodara,cedrus_deodara,True
151,20843.jpg,carpinus_caroliniana,carpinus_caroliniana,True
152,12201.jpg,cornus_florida,cornus_florida,True
153,2992.jpg,pinus_koraiensis,pinus_koraiensis,True
154,14150.jpg,pinus_cembra,pinus_cembra,True
155,3717.jpg,acer_negundo,acer_negundo,True
156,2642.jpg,eucommia_ulmoides,eucommia_ulmoides,True
157,3074.jpg,liriodendron_tulipifera,liriodendron_tulipifera,True
158,8163.jpg,pinus_sylvestris,pinus_sylvestris,True
159,17548.jpg,ailanthus_altissima,ailanthus_altissima,True
160,21240.jpg,ulmus_rubra,ulmus_rubra,True
161,11663.jpg,quercus_marilandica,quercus_marilandica,True
162,5337.jpg,pinus_rigida,pinus_strobus,False
163,10365.jpg,stewartia_pseudocamellia,stewartia_pseudocamellia,True
164,15094.jpg,magnolia_stellata,asimina_triloba,False
165,10246.jpg,malus_floribunda,malus_floribunda,True
166,16287.jpg,quercus_cerris,quercus_cerris,True
167,17271.jpg,magnolia_acuminata,magnolia_acuminata,True
168,18613.jpg,liquidambar_styraciflua,liquidambar_styraciflua,True
169,16457.jpg,quercus_shumardii,quercus_shumardii,True
170,12447.jpg,amelanchier_arborea,amelanchier_arborea,True
171,20000.jpg,juglans_cinerea,juglans_cinerea,True
172,17739.jpg,carya_ovata,carya_ovata,True
173,17094.jpg,pinus_thunbergii,pinus_wallichiana,False
174,20367.jpg,ulmus_glabra,ulmus_glabra,True
175,11265.jpg,broussonettia_papyrifera,broussonettia_papyrifera,True
176,10314.jpg,acer_rubrum,acer_rubrum,True
177,10250.jpg,chionanthus_retusus,chionanthus_retusus,True
178,21846.jpg,magnolia_denudata,magnolia_denudata,True
179,6662.jpg,quercus_marilandica,quercus_marilandica,True
180,2141.jpg,quercus_marilandica,quercus_marilandica,True
181,1137.jpg,platanus_acerifolia,platanus_acerifolia,True
182,19883.jpg,eucommia_ulmoides,eucommia_ulmoides,True
183,1078.jpg,cedrus_deodara,cedrus_deodara,True
184,9757.jpg,paulownia_tomentosa,paulownia_tomentosa,True
185,18558.jpg,robinia_pseudo-acacia,robinia_pseudo-acacia,True
186,22098.jpg,celtis_occidentalis,celtis_occidentalis,True
187,16037.jpg,quercus_montana,quercus_montana,True
188,12408.jpg,ulmus_glabra,ulmus_glabra,True
189,4550.jpg,nyssa_sylvatica,nyssa_sylvatica,True
190,2371.jpg,quercus_phellos,quercus_phellos,True
191,14028.jpg,quercus_virginiana,quercus_virginiana,True
192,3294.jpg,chionanthus_virginicus,chionanthus_virginicus,True
193,17009.jpg,quercus_stellata,quercus_stellata,True
194,1182.jpg,tilia_tomentosa,tilia_tomentosa,True
195,501.jpg,metasequoia_glyptostroboides,metasequoia_glyptostroboides,True
196,7006.jpg,aesculus_hippocastamon,aesculus_hippocastamon,True
197,18054.jpg,ginkgo_biloba,ginkgo_biloba,True
198,4223.jpg,prunus_serrulata,prunus_serrulata,True
199,5370.jpg,quercus_bicolor,quercus_bicolor,True
200,5677.jpg,prunus_serrulata,prunus_serrulata,True
201,20681.jpg,nyssa_sylvatica,nyssa_sylvatica,True
202,18594.jpg,morus_rubra,morus_rubra,True
203,20848.jpg,aesculus_hippocastamon,aesculus_hippocastamon,True
204,19688.jpg,acer_rubrum,acer_rubrum,True
205,6981.jpg,ulmus_glabra,ulmus_glabra,True
206,7153.jpg,quercus_falcata,quercus_falcata,True
207,18796.jpg,acer_rubrum,acer_rubrum,True
208,20719.jpg,ulmus_pumila,ulmus_pumila,True
209,22530.jpg,pinus_rigida,pinus_strobus,False
210,6779.jpg,pinus_wallichiana,pinus_wallichiana,True
211,18287.jpg,magnolia_denudata,magnolia_virginiana,False
212,7368.jpg,acer_pseudoplatanus,acer_pseudoplatanus,True
213,8637.jpg,malus_hupehensis,malus_hupehensis,True
214,18297.jpg,ginkgo_biloba,ginkgo_biloba,True
215,20411.jpg,acer_rubrum,acer_rubrum,True
216,7059.jpg,quercus_muehlenbergii,prunus_sargentii,False
217,19051.jpg,salix_nigra,salix_nigra,True
218,17939.jpg,pinus_cembra,pinus_cembra,True
219,19724.jpg,quercus_palustris,quercus_palustris,True
220,22689.jpg,gleditsia_triacanthos,gleditsia_triacanthos,True
221,23287.jpg,quercus_shumardii,quercus_shumardii,True
222,1416.jpg,quercus_muehlenbergii,quercus_muehlenbergii,True
223,19371.jpg,aesculus_pavi,aesculus_pavi,True
224,20335.jpg,betula_lenta,betula_lenta,True
225,8089.jpg,cladrastis_lutea,cladrastis_lutea,True
226,2785.jpg,crataegus_pruinosa,crataegus_pruinosa,True
227,19031.jpg,cercidiphyllum_japonicum,cercidiphyllum_japonicum,True
228,10729.jpg,ficus_carica,ficus_carica,True
229,21071.jpg,broussonettia_papyrifera,malus_hupehensis,False
230,17710.jpg,ilex_opaca,ilex_opaca,True
231,4390.jpg,betula_alleghaniensis,quercus_acutissima,False
232,5323.jpg,pinus_rigida,pinus_rigida,True
233,17860.jpg,quercus_montana,quercus_montana,True
234,12326.jpg,broussonettia_papyrifera,broussonettia_papyrifera,True
235,20820.jpg,acer_saccharinum,acer_saccharinum,True
236,7074.jpg,ostrya_virginiana,ostrya_virginiana,True
237,11523.jpg,quercus_bicolor,quercus_bicolor,True
238,23352.jpg,malus_pumila,malus_pumila,True
239,19979.jpg,gymnocladus_dioicus,gymnocladus_dioicus,True
240,19589.jpg,metasequoia_glyptostroboides,metasequoia_glyptostroboides,True
241,20332.jpg,malus_angustifolia,malus_angustifolia,True
242,20538.jpg,populus_tremuloides,tilia_tomentosa,False
243,8812.jpg,magnolia_soulangiana,magnolia_soulangiana,True
244,16892.jpg,liquidambar_styraciflua,liquidambar_styraciflua,True
245,19648.jpg,acer_saccharinum,acer_saccharinum,True
246,16795.jpg,salix_nigra,maclura_pomifera,False
247,19901.jpg,picea_orientalis,picea_orientalis,True
248,13838.jpg,tilia_europaea,tilia_europaea,True
249,15351.jpg,quercus_muehlenbergii,quercus_muehlenbergii,True
250,16620.jpg,acer_pensylvanicum,acer_pensylvanicum,True
251,1923.jpg,carpinus_betulus,carpinus_betulus,True
252,11464.jpg,castanea_dentata,castanea_dentata,True
253,4407.jpg,salix_caroliniana,salix_caroliniana,True
254,9192.jpg,celtis_tenuifolia,celtis_tenuifolia,True
255,18653.jpg,abies_concolor,abies_concolor,True
256,21367.jpg,quercus_macrocarpa,quercus_macrocarpa,True
257,2345.jpg,magnolia_denudata,magnolia_denudata,True
258,18318.jpg,toona_sinensis,toona_sinensis,True
259,6780.jpg,amelanchier_laevis,amelanchier_laevis,True
260,5596.jpg,quercus_marilandica,quercus_marilandica,True
261,17603.jpg,pinus_densiflora,pinus_taeda,False
262,4469.jpg,liriodendron_tulipifera,liriodendron_tulipifera,True
263,21848.jpg,maclura_pomifera,maclura_pomifera,True
264,21901.jpg,prunus_serrulata,prunus_serrulata,True
265,10434.jpg,catalpa_bignonioides,catalpa_bignonioides,True
266,23112.jpg,aesculus_flava,aesculus_flava,True
267,14365.jpg,quercus_michauxii,quercus_michauxii,True
268,6670.jpg,aesculus_pavi,aesculus_pavi,True
269,20442.jpg,staphylea_trifolia,staphylea_trifolia,True
270,15002.jpg,carpinus_betulus,carpinus_betulus,True
271,18241.jpg,ulmus_pumila,betula_alleghaniensis,False
272,15770.jpg,staphylea_trifolia,staphylea_trifolia,True
273,6825.jpg,prunus_virginiana,prunus_virginiana,True
274,18725.jpg,gleditsia_triacanthos,gleditsia_triacanthos,True
275,7551.jpg,pinus_densiflora,pinus_densiflora,True
276,14043.jpg,quercus_shumardii,quercus_shumardii,True
277,13907.jpg,liquidambar_styraciflua,liquidambar_styraciflua,True
278,18259.jpg,cladrastis_lutea,cladrastis_lutea,True
279,5298.jpg,acer_rubrum,acer_rubrum,True
280,10494.jpg,acer_saccharinum,acer_saccharinum,True
281,11130.jpg,paulownia_tomentosa,paulownia_tomentosa,True
282,17997.jpg,pinus_virginiana,prunus_virginiana,False
283,18939.jpg,cladrastis_lutea,cladrastis_lutea,True
284,13588.jpg,amelanchier_arborea,amelanchier_arborea,True
285,22416.jpg,liriodendron_tulipifera,liriodendron_tulipifera,True
286,21712.jpg,betula_nigra,betula_nigra,True
287,2861.jpg,prunus_serrulata,prunus_serrulata,True
288,7375.jpg,pinus_echinata,pinus_taeda,False
289,11432.jpg,styrax_japonica,styrax_japonica,True
290,10185.jpg,acer_campestre,acer_campestre,True
291,6386.jpg,cornus_florida,cornus_florida,True
292,14246.jpg,pinus_wallichiana,pinus_wallichiana,True
293,1768.jpg,tilia_cordata,tilia_cordata,True
294,8043.jpg,fraxinus_pennsylvanica,fraxinus_pennsylvanica,True
295,640.jpg,chionanthus_retusus,chionanthus_retusus,True
296,19697.jpg,betula_populifolia,betula_populifolia,True
297,11543.jpg,acer_pensylvanicum,acer_pensylvanicum,True
298,22055.jpg,cornus_mas,cornus_mas,True
299,23091.jpg,magnolia_acuminata,magnolia_acuminata,True
300,21350.jpg,quercus_coccinea,quercus_coccinea,True
301,7300.jpg,oxydendrum_arboreum,oxydendrum_arboreum,True
302,18936.jpg,quercus_imbricaria,betula_nigra,False
303,12152.jpg,pinus_echinata,pinus_resinosa,False
304,1618.jpg,cornus_kousa,cornus_kousa,True
305,5656.jpg,quercus_robur,quercus_robur,True
306,15155.jpg,acer_saccharinum,acer_saccharinum,True
307,14494.jpg,pinus_densiflora,pinus_densiflora,True
308,22878.jpg,amelanchier_arborea,ulmus_rubra,False
309,9947.jpg,tilia_americana,tilia_americana,True
310,898.jpg,quercus_alba,quercus_alba,True
311,12376.jpg,quercus_velutina,quercus_velutina,True
312,19517.jpg,pinus_rigida,pinus_rigida,True
313,6539.jpg,amelanchier_laevis,amelanchier_laevis,True
314,13762.jpg,quercus_nigra,quercus_nigra,True
315,3658.jpg,prunus_pensylvanica,prunus_pensylvanica,True
316,21768.jpg,cornus_kousa,cornus_kousa,True
317,15493.jpg,populus_deltoides,populus_deltoides,True
318,4154.jpg,aesculus_hippocastamon,aesculus_hippocastamon,True
319,12725.jpg,abies_concolor,abies_concolor,True
320,19727.jpg,crataegus_phaenopyrum,platanus_acerifolia,False
321,20359.jpg,acer_negundo,acer_negundo,True
322,15490.jpg,cercidiphyllum_japonicum,catalpa_speciosa,False
323,14549.jpg,salix_nigra,salix_nigra,True
324,4953.jpg,ulmus_pumila,ulmus_pumila,True
325,15680.jpg,pinus_bungeana,pinus_bungeana,True
326,21135.jpg,ulmus_glabra,ulmus_glabra,True
327,23482.jpg,ulmus_procera,ulmus_rubra,False
328,17714.jpg,cryptomeria_japonica,cryptomeria_japonica,True
329,23346.jpg,staphylea_trifolia,staphylea_trifolia,True
330,23260.jpg,ostrya_virginiana,ostrya_virginiana,True
331,6515.jpg,quercus_montana,quercus_montana,True
332,15825.jpg,quercus_falcata,quercus_falcata,True
333,22234.jpg,ilex_opaca,ilex_opaca,True
334,5919.jpg,ginkgo_biloba,ginkgo_biloba,True
335,1240.jpg,betula_lenta,celtis_occidentalis,False
336,7576.jpg,quercus_shumardii,quercus_shumardii,True
337,705.jpg,stewartia_pseudocamellia,stewartia_pseudocamellia,True
338,15600.jpg,acer_negundo,acer_negundo,True
339,14657.jpg,betula_nigra,betula_nigra,True
340,19958.jpg,juglans_cinerea,juglans_cinerea,True
341,20213.jpg,phellodendron_amurense,phellodendron_amurense,True
342,5699.jpg,ulmus_parvifolia,ulmus_parvifolia,True
343,12050.jpg,asimina_triloba,asimina_triloba,True
344,11240.jpg,fraxinus_pennsylvanica,fraxinus_pennsylvanica,True
345,16052.jpg,pinus_thunbergii,pinus_thunbergii,True
346,19007.jpg,styrax_obassia,styrax_obassia,True
347,14984.jpg,pinus_echinata,pinus_echinata,True
348,4257.jpg,pinus_nigra,pinus_nigra,True
349,15894.jpg,quercus_acutissima,quercus_acutissima,True
350,10834.jpg,acer_pensylvanicum,acer_pensylvanicum,True
351,4203.jpg,staphylea_trifolia,staphylea_trifolia,True
352,10069.jpg,ptelea_trifoliata,ptelea_trifoliata,True
353,15695.jpg,asimina_triloba,asimina_triloba,True
354,8033.jpg,carya_glabra,carya_glabra,True
355,1827.jpg,carya_tomentosa,carya_tomentosa,True
356,12241.jpg,malus_floribunda,malus_floribunda,True
357,22339.jpg,carpinus_caroliniana,carpinus_caroliniana,True
358,6329.jpg,acer_negundo,acer_negundo,True
359,17954.jpg,crataegus_crus-galli,ilex_opaca,False
360,6641.jpg,pinus_sylvestris,pinus_sylvestris,True
361,18743.jpg,gleditsia_triacanthos,gleditsia_triacanthos,True
362,14093.jpg,aesculus_pavi,aesculus_pavi,True
363,16777.jpg,cornus_mas,cornus_mas,True
364,22053.jpg,phellodendron_amurense,phellodendron_amurense,True
365,7470.jpg,quercus_marilandica,quercus_marilandica,True
366,17980.jpg,carya_ovata,carya_ovata,True
367,3218.jpg,magnolia_denudata,magnolia_denudata,True
368,16049.jpg,catalpa_speciosa,catalpa_speciosa,True
369,20457.jpg,nyssa_sylvatica,nyssa_sylvatica,True
370,2968.jpg,eucommia_ulmoides,eucommia_ulmoides,True
371,10650.jpg,magnolia_stellata,magnolia_stellata,True
372,12401.jpg,quercus_rubra,quercus_rubra,True
373,19140.jpg,castanea_dentata,castanea_dentata,True
374,8372.jpg,acer_saccharinum,acer_saccharinum,True
375,21363.jpg,liriodendron_tulipifera,liriodendron_tulipifera,True
376,5832.jpg,tilia_europaea,tilia_europaea,True
377,10839.jpg,quercus_phellos,quercus_phellos,True
378,12249.jpg,acer_rubrum,acer_rubrum,True
379,8909.jpg,amelanchier_laevis,amelanchier_laevis,True
380,10739.jpg,quercus_marilandica,quercus_marilandica,True
381,11609.jpg,betula_alleghaniensis,betula_alleghaniensis,True
382,18234.jpg,acer_campestre,acer_campestre,True
383,19672.jpg,ptelea_trifoliata,ptelea_trifoliata,True
384,5055.jpg,ilex_opaca,ilex_opaca,True
385,4603.jpg,populus_deltoides,populus_deltoides,True
386,1947.jpg,celtis_occidentalis,celtis_occidentalis,True
387,15917.jpg,acer_negundo,acer_negundo,True
388,7273.jpg,salix_babylonica,salix_babylonica,True
389,16815.jpg,styrax_japonica,styrax_japonica,True
390,21801.jpg,quercus_phellos,quercus_phellos,True
391,16168.jpg,cercis_canadensis,cercis_canadensis,True
392,13128.jpg,cercis_canadensis,cercis_canadensis,True
393,10857.jpg,magnolia_macrophylla,magnolia_macrophylla,True
394,9852.jpg,quercus_shumardii,quercus_shumardii,True
395,5986.jpg,crataegus_pruinosa,crataegus_pruinosa,True
396,13972.jpg,cercis_canadensis,cercis_canadensis,True
397,3867.jpg,platanus_acerifolia,platanus_acerifolia,True
398,1879.jpg,magnolia_acuminata,magnolia_acuminata,True
399,6871.jpg,cornus_kousa,cornus_kousa,True
400,13656.jpg,liquidambar_styraciflua,liquidambar_styraciflua,True
401,22250.jpg,pinus_rigida,pinus_bungeana,False
402,2745.jpg,quercus_alba,quercus_alba,True
403,7294.jpg,pinus_parviflora,pinus_parviflora,True
404,8480.jpg,juglans_cinerea,juglans_cinerea,True
405,17488.jpg,salix_nigra,salix_nigra,True
406,2679.jpg,quercus_cerris,quercus_cerris,True
407,8097.jpg,malus_hupehensis,malus_hupehensis,True
408,40.jpg,picea_orientalis,abies_nordmanniana,False
409,2949.jpg,quercus_bicolor,quercus_bicolor,True
410,20664.jpg,acer_rubrum,acer_rubrum,True
411,7435.jpg,maclura_pomifera,maclura_pomifera,True
412,21360.jpg,eucommia_ulmoides,eucommia_ulmoides,True
413,14668.jpg,cedrus_deodara,cedrus_deodara,True
414,5423.jpg,ficus_carica,ficus_carica,True
415,19473.jpg,malus_coronaria,malus_coronaria,True
416,4740.jpg,maclura_pomifera,maclura_pomifera,True
417,20105.jpg,maclura_pomifera,maclura_pomifera,True
418,22820.jpg,celtis_tenuifolia,celtis_tenuifolia,True
419,9705.jpg,pinus_cembra,pinus_cembra,True
420,7762.jpg,populus_deltoides,populus_deltoides,True
421,17207.jpg,asimina_triloba,asimina_triloba,True
422,6563.jpg,crataegus_laevigata,crataegus_laevigata,True
423,19933.jpg,celtis_tenuifolia,celtis_tenuifolia,True
424,3629.jpg,quercus_nigra,quercus_nigra,True
425,3665.jpg,acer_ginnala,acer_ginnala,True
426,12478.jpg,magnolia_denudata,magnolia_denudata,True
427,22017.jpg,quercus_michauxii,quercus_michauxii,True
428,11855.jpg,cercis_canadensis,cercis_canadensis,True
429,2728.jpg,quercus_muehlenbergii,quercus_muehlenbergii,True
430,6697.jpg,cladrastis_lutea,cladrastis_lutea,True
431,9283.jpg,pinus_pungens,pinus_pungens,True
432,19887.jpg,nyssa_sylvatica,magnolia_grandiflora,False
433,3192.jpg,gymnocladus_dioicus,gymnocladus_dioicus,True
434,14409.jpg,tilia_europaea,tilia_europaea,True
435,19886.jpg,cedrus_atlantica,cedrus_atlantica,True
436,19843.jpg,acer_campestre,acer_campestre,True
437,7966.jpg,cedrus_libani,cedrus_libani,True
438,9043.jpg,betula_nigra,malus_baccata,False
439,19079.jpg,quercus_phellos,quercus_phellos,True
440,21105.jpg,acer_rubrum,quercus_alba,False
441,10578.jpg,malus_pumila,malus_pumila,True
442,11452.jpg,carya_glabra,carya_glabra,True
443,12186.jpg,aesculus_glabra,aesculus_glabra,True
444,5893.jpg,diospyros_virginiana,diospyros_virginiana,True
445,11728.jpg,crataegus_laevigata,crataegus_laevigata,True
446,17074.jpg,pinus_rigida,pinus_rigida,True
447,17924.jpg,prunus_virginiana,prunus_virginiana,True
448,3317.jpg,aesculus_pavi,aesculus_pavi,True
449,18678.jpg,carya_cordiformis,carya_cordiformis,True
450,8401.jpg,malus_angustifolia,malus_angustifolia,True
451,20296.jpg,pinus_sylvestris,pinus_sylvestris,True
452,20532.jpg,picea_orientalis,picea_orientalis,True
453,154.jpg,platanus_acerifolia,platanus_acerifolia,True
454,16681.jpg,tilia_americana,tilia_americana,True
455,7741.jpg,cornus_mas,cornus_mas,True
456,18934.jpg,acer_ginnala,acer_ginnala,True
457,1539.jpg,salix_matsudana,salix_matsudana,True
458,14787.jpg,ulmus_pumila,ulmus_pumila,True
459,19097.jpg,stewartia_pseudocamellia,stewartia_pseudocamellia,True
460,23166.jpg,pinus_echinata,pinus_sylvestris,False
461,9850.jpg,maclura_pomifera,maclura_pomifera,True
462,2061.jpg,albizia_julibrissin,albizia_julibrissin,True
463,47.jpg,quercus_alba,quercus_alba,True
464,9256.jpg,pinus_cembra,pinus_cembra,True
465,21647.jpg,magnolia_soulangiana,magnolia_soulangiana,True
466,13328.jpg,crataegus_pruinosa,crataegus_pruinosa,True
467,10103.jpg,ginkgo_biloba,ginkgo_biloba,True
468,10231.jpg,maclura_pomifera,maclura_pomifera,True
469,11971.jpg,pinus_wallichiana,pinus_wallichiana,True
470,20805.jpg,zelkova_serrata,zelkova_serrata,True
