,filename,true_label,pred_label,correct?
358,20214.jpg,quercus_palustris,aesculus_pavi,False
359,3973.jpg,quercus_palustris,quercus_palustris,True
360,22284.jpg,quercus_alba,quercus_montana,False
361,1280.jpg,albizia_julibrissin,albizia_julibrissin,True
362,10978.jpg,halesia_tetraptera,populus_grandidentata,False
363,23236.jpg,stewartia_pseudocamellia,quercus_phellos,False
364,7289.jpg,crataegus_laevigata,salix_nigra,False
365,22980.jpg,acer_saccharum,cercis_canadensis,False
366,7865.jpg,styrax_obassia,styrax_japonica,False
367,19199.jpg,pinus_rigida,pinus_rigida,True
368,12853.jpg,amelanchier_arborea,tilia_europaea,False
369,2087.jpg,fagus_grandifolia,fagus_grandifolia,True
370,13268.jpg,pinus_cembra,pinus_rigida,False
371,146.jpg,pinus_koraiensis,pinus_strobus,False
372,2594.jpg,ptelea_trifoliata,ptelea_trifoliata,True
373,18978.jpg,pinus_parviflora,pinus_parviflora,True
374,3569.jpg,quercus_rubra,aesculus_glabra,False
375,14012.jpg,acer_negundo,acer_negundo,True
376,16364.jpg,pinus_peucea,pinus_peucea,True
377,19355.jpg,aesculus_glabra,aesculus_glabra,True
378,17925.jpg,pinus_sylvestris,pinus_resinosa,False
379,17203.jpg,acer_ginnala,broussonettia_papyrifera,False
380,18217.jpg,paulownia_tomentosa,paulownia_tomentosa,True
381,17765.jpg,nyssa_sylvatica,styrax_japonica,False
382,12380.jpg,carpinus_caroliniana,ilex_opaca,False
383,2875.jpg,metasequoia_glyptostroboides,metasequoia_glyptostroboides,True
384,1637.jpg,gymnocladus_dioicus,cladrastis_lutea,False
385,4390.jpg,betula_alleghaniensis,quercus_marilandica,False
386,19915.jpg,ptelea_trifoliata,quercus_stellata,False
387,7748.jpg,ficus_carica,aesculus_pavi,False
388,15794.jpg,pinus_bungeana,cryptomeria_japonica,False
389,11354.jpg,pyrus_calleryana,catalpa_bignonioides,False
390,17287.jpg,pyrus_calleryana,chionanthus_virginicus,False
391,4852.jpg,pinus_taeda,pinus_rigida,False
392,2722.jpg,crataegus_pruinosa,quercus_montana,False
393,21739.jpg,ulmus_glabra,broussonettia_papyrifera,False
394,17394.jpg,acer_negundo,populus_deltoides,False
395,11138.jpg,robinia_pseudo-acacia,robinia_pseudo-acacia,True
396,2033.jpg,fraxinus_nigra,gleditsia_triacanthos,False
397,1005.jpg,populus_tremuloides,prunus_sargentii,False
398,22661.jpg,cornus_kousa,maclura_pomifera,False
399,17110.jpg,phellodendron_amurense,gymnocladus_dioicus,False
400,20606.jpg,magnolia_stellata,prunus_sargentii,False
401,652.jpg,salix_nigra,salix_nigra,True
402,11053.jpg,amelanchier_arborea,ilex_opaca,False
403,1520.jpg,platanus_acerifolia,ginkgo_biloba,False
404,5586.jpg,magnolia_tripetala,cornus_florida,False
405,17937.jpg,cryptomeria_japonica,cryptomeria_japonica,True
406,14304.jpg,malus_hupehensis,quercus_montana,False
407,21810.jpg,quercus_coccinea,quercus_palustris,False
408,2723.jpg,quercus_marilandica,quercus_marilandica,True
409,2010.jpg,cryptomeria_japonica,chamaecyparis_pisifera,False
410,9373.jpg,stewartia_pseudocamellia,sassafras_albidum,False
411,20929.jpg,malus_angustifolia,robinia_pseudo-acacia,False
412,12643.jpg,pinus_strobus,pinus_strobus,True
413,2186.jpg,magnolia_stellata,asimina_triloba,False
414,11173.jpg,salix_babylonica,salix_babylonica,True
415,12603.jpg,populus_tremuloides,styrax_japonica,False
416,5152.jpg,crataegus_pruinosa,styrax_japonica,False
417,21966.jpg,fraxinus_pennsylvanica,fraxinus_pennsylvanica,True
418,4148.jpg,catalpa_speciosa,broussonettia_papyrifera,False
419,23026.jpg,maclura_pomifera,maclura_pomifera,True
420,2765.jpg,malus_hupehensis,styrax_japonica,False
421,15651.jpg,pinus_sylvestris,pinus_pungens,False
422,7728.jpg,catalpa_bignonioides,cornus_florida,False
423,7074.jpg,ostrya_virginiana,oxydendrum_arboreum,False
424,9266.jpg,quercus_muehlenbergii,prunus_sargentii,False
425,1208.jpg,castanea_dentata,chionanthus_retusus,False
426,9242.jpg,quercus_muehlenbergii,broussonettia_papyrifera,False
427,7590.jpg,chionanthus_retusus,styrax_japonica,False
428,20519.jpg,chamaecyparis_pisifera,chamaecyparis_pisifera,True
429,20388.jpg,magnolia_stellata,betula_alleghaniensis,False
430,3574.jpg,celtis_tenuifolia,liriodendron_tulipifera,False
431,17824.jpg,gymnocladus_dioicus,cladrastis_lutea,False
432,9720.jpg,chamaecyparis_pisifera,pinus_parviflora,False
433,4909.jpg,populus_deltoides,ulmus_pumila,False
434,10045.jpg,quercus_montana,quercus_montana,True
435,8152.jpg,juglans_nigra,juglans_nigra,True
436,17626.jpg,fraxinus_pennsylvanica,fraxinus_pennsylvanica,True
437,19236.jpg,acer_griseum,aesculus_pavi,False
438,16804.jpg,ficus_carica,broussonettia_papyrifera,False
439,14768.jpg,pseudolarix_amabilis,pinus_peucea,False
440,5865.jpg,acer_campestre,betula_alleghaniensis,False
441,20075.jpg,quercus_muehlenbergii,tilia_tomentosa,False
442,561.jpg,cornus_florida,styrax_japonica,False
443,3229.jpg,crataegus_viridis,cryptomeria_japonica,False
444,5283.jpg,acer_saccharinum,asimina_triloba,False
445,8415.jpg,quercus_cerris,acer_palmatum,False
446,14128.jpg,ulmus_americana,ulmus_americana,True
447,2516.jpg,magnolia_stellata,maclura_pomifera,False
448,20584.jpg,amelanchier_laevis,styrax_japonica,False
449,19211.jpg,quercus_montana,quercus_montana,True
450,3937.jpg,pinus_rigida,pinus_parviflora,False
451,16606.jpg,tilia_tomentosa,pyrus_calleryana,False
452,2846.jpg,maclura_pomifera,ostrya_virginiana,False
453,21594.jpg,oxydendrum_arboreum,morus_alba,False
454,19424.jpg,betula_populifolia,zelkova_serrata,False
455,13251.jpg,acer_saccharinum,ailanthus_altissima,False
456,35.jpg,tsuga_canadensis,tsuga_canadensis,True
457,20117.jpg,populus_tremuloides,quercus_montana,False
458,10441.jpg,magnolia_stellata,carpinus_caroliniana,False
459,411.jpg,staphylea_trifolia,acer_saccharinum,False
460,11507.jpg,quercus_marilandica,populus_grandidentata,False
461,1749.jpg,populus_grandidentata,broussonettia_papyrifera,False
462,827.jpg,prunus_serrulata,ginkgo_biloba,False
463,23423.jpg,asimina_triloba,asimina_triloba,True
464,5650.jpg,acer_griseum,maclura_pomifera,False
465,21778.jpg,pinus_peucea,pinus_parviflora,False
466,17567.jpg,pinus_bungeana,cryptomeria_japonica,False
467,22803.jpg,maclura_pomifera,maclura_pomifera,True
468,6321.jpg,populus_tremuloides,quercus_virginiana,False
